,s2token_15,x,y,z,day,month,hour_y,street_y,road_type,jam_level,speed_decrease_%,Freq
1200,2e68e61c4,0.5714866833897284,0.561192093660308,-0.5987206399660601,23,11,16,,,,,
1201,2e698953c,0.9772550600874297,0.19803178093091175,0.07586805174014534,29,11,16,,,,,
1202,2e699ab3c,0.9543124416120332,0.29864403336995116,-0.009975225160714418,26,11,17,,,,,
1203,2e69e8854,0.9879887224896837,-0.07957222509437831,-0.13246337315172202,25,11,6,,,,,
1204,2e68e8954,0.5566639974913851,0.5564290657538686,-0.6168564571123399,26,11,16,,,,,
1205,2e69c5cc4,0.9529615548983762,-0.011946805026844953,-0.3028556566011597,29,11,14,,,,,
1206,2e698eafc,0.9775287806831208,0.20109355585218625,0.0632365774761318,23,11,3,,,,,
1207,2e68e8bec,0.5609772151557945,0.5541421614194828,-0.615004901617372,24,11,11,N11 Soekarno-Hatta,6.0,3.0,44.22290388548057,64.0
1208,2e69eca9c,0.9915075290021605,0.09020050119495265,-0.09368398751232321,28,11,13,Trans Yogi,7.0,4.0,73.20754716981132,128.0
1209,2e68e8444,0.5322163376639474,0.5745843344142034,-0.6217705465598721,27,11,17,Terusan Buah Batu,2.0,3.0,22.582972582972577,76.0
1210,2e69ea6f4,0.9857560676311665,0.037094505910286374,-0.16403954632834963,28,11,13,N8 Jalan Raya Bogor,6.0,3.0,51.81043663471778,159.0
1211,2e699a8cc,0.9518004775329024,0.30404260888019435,-0.04042206023279857,25,11,17,MH Thamrin,2.0,3.0,53.47349177330896,118.0
1212,2e69ebb2c,0.9899855601229202,0.037253663879874006,-0.1361644420384167,23,11,11,,,,,
1213,2e69e87d4,0.9865825823403864,-0.07945897511699782,-0.1426221563991062,29,11,21,,,,,
1214,2e69c4884,0.9613455710738892,-0.043269539833932405,-0.2719235920238948,27,11,20,N9 Raden KH Abdullah bin Nuh,6.0,3.0,66.79870363701835,132.0
1215,2e68e66fc,0.5839364169150779,0.5700332616759223,-0.5779968352711715,29,11,13,,,,,
1216,2e69ef3a4,0.9943017033417149,-0.0594547034972147,-0.0884831111784775,26,11,14,,,,,
1217,2e68e84f4,0.5300328623967232,0.5722270398436634,-0.6257965960687984,27,11,14,Terusan Buah Batu,7.0,3.0,35.57531962201222,170.0
1218,2e698e68c,0.9774671883080034,0.2101216272649569,0.020169222512851144,25,11,17,,,,,
1219,2e698f0fc,0.9672930396830108,0.2501677144757169,0.04195581026267274,26,11,3,Sumberjaya Raya,2.0,3.0,19.573796369376485,35.0
1220,2e68e7d5c,0.5506965266141628,0.5805954735437505,-0.5997017856198236,29,11,5,Pelajar Pejuang 45,7.0,4.0,59.41080196399346,204.0
1221,2e698d7a4,0.9904972726331008,0.13750552213951922,-0.0027174045570705916,27,11,15,Jati Mekar,2.0,3.0,21.607378129117254,12.0
1222,2e698b96c,0.9832074555627828,0.16024015673703196,0.08732806819488113,27,11,17,Pejuang,1.0,3.0,56.975505857295,38.0
1223,2e698c7dc,0.9872201543013106,0.1459718554751369,0.06394203899190594,27,11,18,,,,,
1224,2e699ae6c,0.9466215742231326,0.3209840622026971,-0.029611265207238405,25,11,7,,,,,
1225,2e68dd38c,0.5157736198047116,0.6237824107870366,-0.5872589523423697,26,11,13,,,,,
1226,2e69e926c,0.9928033898363676,-0.03881910615035179,-0.1132894793310713,29,11,16,Sawangan Raya,7.0,3.0,24.72989195678272,38.0
1227,2e68e5e54,0.5891565381106857,0.5485032860810032,-0.5933285082985422,26,11,20,,,,,
1228,2e69c47b4,0.9624672320714165,-0.034790360472622746,-0.2691587970083296,25,11,21,,,,,
1229,2e69c8bac,0.9373302215903306,0.015900510525089295,-0.3480793436250752,29,11,15,N9 Jalan Raya Tajur,6.0,2.0,36.642335766423365,33.0
1230,2e69e924c,0.9930373692322654,-0.03296309382693421,-0.11309384489713983,28,11,9,Sawangan Raya,7.0,3.0,18.75901875901876,80.0
1231,2e699396c,0.984122560355339,0.16038929772915966,-0.07601354730309011,28,11,15,,,,,
1232,2e69eed64,0.9947868327877856,-0.04183533941435652,-0.09299979402198615,28,11,3,,,,,
1233,2e6994a9c,0.9898742486043735,0.10479938125846554,-0.09573955106313128,23,11,4,Trans Yogi,7.0,3.0,10.504201680672269,192.0
1234,2e68e867c,0.5387819928473373,0.5748102247211688,-0.6158791843693463,27,11,18,Buah Batu,2.0,4.0,50.7227332457293,87.0
1235,2e69eb78c,0.993358332038554,0.052064277424177755,-0.1026086506386296,28,11,13,N8 Jalan Raya Bogor,6.0,3.0,45.231455660903514,68.0
1236,2e698e484,0.9737061672742685,0.22743077878446966,0.013097353684763637,27,11,17,Lambang Jaya,2.0,3.0,63.472454090150244,78.0
1237,2e68e67c4,0.5904019409024105,0.5695603185634812,-0.571862388775947,29,11,13,Prof Dr Surya Sumantri,4.0,4.0,64.46629213483146,100.0
1238,2e698dd04,0.9832112642375939,0.18117071477215171,0.021743550429033656,24,11,6,Siliwangi,7.0,3.0,19.5162635529608,69.0
1239,2e6994a84,0.9895700914554443,0.10772120348961894,-0.09564087209771685,27,11,15,Trans Yogi,4.0,2.0,7.79595765158807,28.0
1240,2e68e8c3c,0.5564394844275594,0.5496597192707666,-0.6230965360047943,24,11,16,Cibaduyut Raya,2.0,3.0,39.94252873563218,102.0
1241,2e69eb794,0.9932105214545484,0.05499546669217302,-0.10251028589997249,28,11,12,,,,,
1242,2e698e43c,0.9756096836095768,0.21878065821940415,0.017910020555706244,28,11,15,,,,,
1243,2e698d71c,0.9908998539995547,0.13458160191986948,0.0022960331754559144,26,11,18,Ratna,2.0,4.0,83.90849166343544,144.0
1244,2e698d1a4,0.991481547219924,0.1287047178532327,0.019985923163696993,29,11,12,,,,,
1245,2e68e62dc,0.5588907095787513,0.5788540423530891,-0.5937753551622431,29,11,9,,,,,
1246,2e69c5b34,0.9533043000085493,-0.026015755771265844,-0.3008888366770356,25,11,13,,,,,
1247,2e698dacc,0.9879643722798424,0.15204700156598125,0.02842724785292678,28,11,23,,,,,
1248,2e698c86c,0.9880769061198255,0.1401433085398907,0.06374857382064873,24,11,16,I Gusti Ngurah Rai,2.0,3.0,47.66516776202006,268.0
1249,2e6985504,0.9561042568094258,0.29301520695271793,0.0025958823839743695,27,11,18,,,,,
1250,2e68e6434,0.5756667557733816,0.5788395032850439,-0.5775401420975633,25,11,10,,,,,
1251,2e69eba14,0.9916270009384036,0.04610781736738552,-0.12062321579000862,28,11,22,N8 Jalan Raya Bogor,6.0,3.0,52.0066334991708,240.0
1252,2e68e7cdc,0.5549168037538486,0.5850448820400537,-0.5914303229547437,25,11,15,,,,,
1253,2e68e6664,0.5817006942743322,0.5746131417028599,-0.5757117678692427,26,11,1,Dr Djundjunan,6.0,4.0,91.02981708844902,72.0
1254,2e68e66cc,0.5790919208465308,0.5686603326503251,-0.5841900147043741,28,11,15,,,,,
1255,2e698fe54,0.962761514749364,0.270346085714701,0.0018054518132143832,25,11,15,Kalimalang (Cibitung-Cikarang),2.0,4.0,86.36163660360756,176.0
1256,2e698d804,0.9891941647804311,0.14626373563085404,-0.01009078805907335,26,11,8,Jalan Jatiasih,2.0,3.0,13.211845102505688,150.0
1257,2e69c91ec,0.9250308875963372,0.029344742592765274,-0.37875683898102347,26,11,18,,,,,
1258,2e69eee0c,0.996224100285977,-0.038952857629660186,-0.0775900566559861,29,11,15,,,,,
1259,2e698e424,0.9762531037320639,0.21589954462698216,0.01781190847084375,26,11,19,Lambang Jaya,2.0,2.0,49.13848117421825,94.0
1260,2e69ec0e4,0.9958881417990847,0.019832731225332877,-0.08839384478633044,26,11,11,Margonda Raya,7.0,3.0,40.71146245059288,78.0
1261,2e6992d0c,0.9930216991912801,0.108096933660214,-0.04714825414076453,28,11,15,Hankam Raya,2.0,4.0,61.359570661896235,34.0
1262,2e698be9c,0.9804699170410879,0.17468666281058265,0.0903510465547796,26,11,4,,,,,
1263,2e699aefc,0.9483387877061037,0.315332092957338,-0.034917257670990326,27,11,5,Cibarusah Raya,7.0,2.0,28.218623481781375,31.0
1264,2e6992a8c,0.9939923086257609,0.10820259087166718,-0.016476945150380982,26,11,19,Hankam Raya,2.0,4.0,40.32258064516129,32.0
1265,2e698bdfc,0.9775110097023252,0.18908644719406656,0.09337312995860253,27,11,17,,,,,
1266,2e698fa04,0.9653932484758032,0.25882214624169086,0.0320464102854143,24,11,7,,,,,
1267,2e69c5c54,0.9506604111558616,-0.00911353436454272,-0.31009954232851467,28,11,8,N9 Jalan Raya Pajajaran,6.0,3.0,40.25547445255474,40.0
1268,2e69853b4,0.9488832014745145,0.3155131159580349,0.008493739925808071,27,11,0,,,,,
1269,2e68e8bbc,0.5636935911670792,0.5535393838638596,-0.6130609152350038,25,11,17,KH Wahid Hasyim,7.0,3.0,36.31386861313869,237.0
1270,2e68e6304,0.5632803537650279,0.5765323236185718,-0.591883200374293,28,11,21,,,,,
1271,2e698becc,0.9819420007346465,0.16897377693024962,0.08507508391512533,23,11,14,Pejuang,2.0,4.0,86.18387262455059,50.0
1272,2e698c324,0.9833917186607403,0.17820397481340905,0.034410333188988236,27,11,10,Mayor Madmuin Hasibuan,6.0,4.0,85.9402460456942,35.0
1273,2e698cfc4,0.989959940931853,0.13743092720808062,0.03304626449281801,29,11,11,KH Noer Ali,7.0,2.0,31.89041095890411,52.0
1274,2e698d80c,0.9887591087704809,0.14918301100523487,-0.009992699876228332,28,11,20,Jalan Jatiasih,2.0,3.0,27.225130890052363,102.0
1275,2e698c76c,0.9847621245503934,0.1604935319538689,0.06697301137001375,25,11,20,,,,,
1276,2e69e947c,0.9937562661845624,-0.01832192199384606,-0.1100581237045621,23,11,8,Sawangan Raya,2.0,3.0,23.809523809523803,66.0
1277,2e69ec804,0.9941162281654471,0.052104000566307436,-0.09496366685786296,27,11,22,Jalan Raya Bogor,6.0,4.0,31.237322515212973,80.0
1278,2e69c5b74,0.9510600557277636,-0.02314756712705167,-0.3081378920795066,27,11,16,Kapten Muslihat,2.0,4.0,68.52387843704776,152.0
1279,2e69ec764,0.9948263866017536,0.034497025767273384,-0.09555320891582073,28,11,15,,,,,
1280,2e69c416c,0.9611402266803412,-0.012049336967042806,-0.27579753105406346,26,11,20,,,,,
1281,2e698d0c4,0.9904221163991744,0.13749508859520404,0.012614751665295711,25,11,17,Ratna,2.0,3.0,47.982456140350884,33.0
1282,2e698e844,0.9793850663924037,0.19846340718611918,0.037645288358884796,24,11,15,,,,,
1283,2e698bec4,0.9814308035614987,0.17187027245573186,0.08517151675662209,28,11,13,,,,,
1284,2e69e9444,0.9935840027601138,-0.012456068450770911,-0.11240852199873366,28,11,7,Sawangan Raya,7.0,3.0,18.174342105263165,126.0
1285,2e698bb84,0.9810469402652845,0.1658395251260983,0.10022052136201197,27,11,3,Taman Harapan Baru,2.0,3.0,41.20762711864407,117.0
1286,2e69ec804,0.9941162281654471,0.052104000566307436,-0.09496366685786296,27,11,20,Jalan Raya Bogor,6.0,4.0,31.237322515212973,80.0
1287,2e68dd474,0.5175755052592764,0.6222019640314712,-0.5873502467105844,26,11,15,,,,,
1288,2e68e7b14,0.5594267538095435,0.5933065325810276,-0.5788169533788676,23,11,21,Surapati,6.0,3.0,41.854150504266876,32.0
1289,2e69ef40c,0.9941515823954631,-0.06827706443747202,-0.08367122380124493,28,11,18,N6 Cinangka Raya,6.0,4.0,65.99627560521415,1.0
1290,2e698ee74,0.971824031615981,0.23001931857652372,0.0514700364800007,23,11,23,,,,,
1291,2e69851dc,0.9449016345426351,0.326637600657702,0.021651301929355004,27,11,0,Industri Pasir Gombong,2.0,4.0,58.14917127071825,38.0
1292,2e69ec43c,0.9967626671561278,0.034564169060893775,-0.0725913464603903,27,11,0,,,,,
1293,2e698c55c,0.98869463429281,0.14618987430232794,0.033338277881081284,24,11,15,,,,,
1294,2e6984fbc,0.9417778735420037,0.3349301271065687,0.029601467245381888,27,11,8,,,,,
1295,2e699278c,0.9882871986692033,0.15209668431356396,-0.012450364147232764,29,11,15,Swatantra 5,2.0,4.0,58.96834701055099,34.0
1296,2e68e6d14,0.5869589299220295,0.6043354867634123,-0.5387558204077385,28,11,15,Pagermaneuh,2.0,1.0,22.099447513812144,66.0
1297,2e69ea664,0.9860753967743474,0.04002015685479306,-0.16141158236517897,27,11,18,Cilangkap Tapos,1.0,4.0,69.16909620991254,32.0
1298,2e68e62bc,0.5567598254863354,0.5766470440087965,-0.5979102636352234,28,11,15,,,,,
1299,2e68e67ec,0.5920385647887547,0.5677666343913792,-0.5719540074820328,28,11,18,Jalan Gunung Batu,1.0,3.0,44.56762749445676,48.0
1300,2e698d66c,0.9920393215676835,0.12580100961593318,-0.005664842728799571,28,11,14,,,,,
1301,2e698c874,0.9876528376786595,0.14305820550010376,0.06384529790345868,27,11,7,I Gusti Ngurah Rai,2.0,4.0,78.10766721044045,66.0
1302,2e69c5c94,0.9521096159218672,-0.014744993038784852,-0.30540115332035156,26,11,0,N9 Jalak Harupat,6.0,3.0,65.63607085346217,46.0
1303,2e698b96c,0.9832074555627828,0.16024015673703196,0.08732806819488113,23,11,18,Pejuang,1.0,3.0,56.975505857295,38.0
1304,2e698c874,0.9876528376786595,0.14305820550010376,0.06384529790345868,24,11,17,I Gusti Ngurah Rai,2.0,4.0,78.10766721044045,66.0
1305,2e698e594,0.9747275184423176,0.22160754589017923,0.028219858182024406,27,11,20,N1 Pangeran Diponegoro,6.0,2.0,51.56910078455039,204.0
1306,2e68e60e4,0.5790971488434339,0.5619723310424604,-0.5906213603859152,26,11,11,,,,,
1307,2e69e8dfc,0.9919407427655298,-0.04464660864255928,-0.11857589627950103,26,11,8,Muhtar Raya,1.0,2.0,9.929078014184384,36.0
1308,2e69c5a54,0.9499285081886263,-0.03153212911666117,-0.31087224733626717,23,11,14,,,,,
1309,2e6992bd4,0.9925004082750505,0.11991123048928538,-0.023753660273808944,25,11,19,,,,,
1310,2e699049c,0.9691785818836549,0.24455789614541615,-0.029737381372870082,26,11,6,,,,,
1311,2e698b974,0.9836845025005673,0.15733854946993678,0.08723176251175772,27,11,18,N1 Jalan Raya Bekasi,6.0,3.0,67.37668161434978,68.0
1312,2e68ef49c,0.5739190430379563,0.5374959506530999,-0.6178309113907438,25,11,13,,,,,
1313,2e68e814c,0.5315160315171533,0.5841473506558105,-0.6134024624682021,23,11,11,N11 Soekarno-Hatta,1.0,3.0,11.654135338345865,126.0
1314,2e698d844,0.9883524990783416,0.1521067339992501,-0.004783203704457416,24,11,16,Jalan Jatiasih,2.0,3.0,17.935349322210634,66.0
1315,2e698a4d4,0.9811672414668136,0.15693591813978855,0.1126142169977897,23,11,8,,,,,
1316,2e68e794c,0.5453175484176906,0.6028905761379975,-0.5823673450595535,25,11,5,Jenderal Ahmad Yani,1.0,3.0,65.57085739671258,456.0
1317,2e698d7b4,0.9908881725446357,0.1345800153731469,-0.005371124027224161,28,11,15,,,,,
1318,2e68e67e4,0.5930989830389751,0.568783578450065,-0.5698410631076635,27,11,11,,,,,
1319,2e698e464,0.9743391695037018,0.22454686151932765,0.015552805298611706,25,11,18,,,,,
1320,2e69e959c,0.9939898023595274,-0.0007327443961843373,-0.10947025116860552,26,11,18,Nusantara,2.0,4.0,39.96157540826129,184.0
1321,2e68e67fc,0.5947333360282796,0.5669822526642544,-0.5699327891781987,26,11,7,,,,,
1322,2e68e6484,0.5675091742009022,0.5808606330576709,-0.5835531356797354,23,11,8,,,,,
1323,2e698d7bc,0.9904871584593609,0.1375041180420224,-0.00527318201719701,25,11,20,Jati Mekar,2.0,3.0,9.656652360515025,37.0
1324,2e698fba4,0.9679709337261451,0.25034303591034973,0.018990414227294996,27,11,19,N1 Sultan Hasanudin,6.0,4.0,65.56016597510374,68.0
1325,2e698bb84,0.9810469402652845,0.1658395251260983,0.10022052136201197,26,11,20,Taman Harapan Baru,2.0,3.0,41.20762711864407,117.0
1326,2e698b974,0.9836845025005673,0.15733854946993678,0.08723176251175772,28,11,18,N1 Jalan Raya Bekasi,6.0,3.0,67.37668161434978,68.0
1327,2e69ea664,0.9860753967743474,0.04002015685479306,-0.16141158236517897,29,11,4,Cilangkap Tapos,1.0,4.0,69.16909620991254,32.0
1328,2e68e86a4,0.5337985686017263,0.579724718657465,-0.6156121658449183,23,11,11,N11 Soekarno-Hatta,2.0,3.0,32.91473892927958,138.0
1329,2e6996f84,0.9655605960495908,0.22552819906428698,-0.12972959100829054,25,11,22,,,,,
1330,2e699018c,0.9650282907957717,0.261781401135378,-0.013816511259712899,24,11,16,Jalan Jawa,1.0,3.0,65.494568324757,15.0
1331,2e699a1c4,0.9509877314466259,0.2976035933523128,-0.08399068913749418,28,11,15,,,,,
1332,2e699b8e4,0.9302728741029438,0.3621348961309294,-0.05874263113352514,26,11,17,,,,,
1333,2e698ec7c,0.974579223346734,0.21552936397242525,0.06117540916510912,24,11,16,,,,,
1334,2e699a16c,0.9508810034308441,0.30065663908561147,-0.073694658477364,27,11,17,,,,,
1335,2e69e8844,0.987394848679553,-0.08245549099291492,-0.13510183124665603,26,11,14,Permata,1.0,3.0,22.647058823529413,72.0
1336,2e698d814,0.9887811333644752,0.14918633405451864,-0.007436937127459625,26,11,9,,,,,
1337,2e68e6dac,0.5867582737914808,0.6005625950386687,-0.5431751997078491,26,11,9,,,,,
1338,2e68ef49c,0.5739190430379563,0.5374959506530999,-0.6178309113907438,28,11,0,,,,,
1339,2e699ae44,0.9465468439919799,0.32095872239023354,-0.032164742350151494,24,11,7,,,,,
1340,2e699af3c,0.9499954151544532,0.30966243830376333,-0.04022294729735966,23,11,17,Cibarusah Raya,7.0,3.0,44.39359267734553,33.0
1341,2e69e955c,0.9948096176225943,0.0022011089398739185,-0.10172993563854552,29,11,11,,,,,
1342,2e69ee5ac,0.9983329674001785,-0.030191491036043787,-0.04919105681904709,27,11,18,Cinere Raya,1.0,3.0,15.256916996047428,24.0
1343,2e699ab3c,0.9543124416120332,0.29864403336995116,-0.009975225160714418,29,11,15,,,,,
1344,2e698bb84,0.9810469402652845,0.1658395251260983,0.10022052136201197,27,11,22,Taman Harapan Baru,2.0,3.0,41.20762711864407,117.0
1345,2e68e8aac,0.5772421861041619,0.5503072640855194,-0.603285482733008,23,11,18,N11 Soekarno-Hatta,4.0,2.0,19.722814498933904,36.0
1346,2e68e67fc,0.5947333360282796,0.5669822526642544,-0.5699327891781987,27,11,18,,,,,
1347,2e6999e04,0.9531206474328292,0.28288738323239754,-0.10740465467171874,29,11,16,,,,,
1348,2e68e7b04,0.5587293818216665,0.5960914911538865,-0.5766250185893034,25,11,14,,,,,
1349,2e69928c4,0.9901048666327475,0.13745104648021142,-0.02827654313461808,27,11,17,Wibawa Mukti 2,1.0,3.0,6.453804347826093,68.0
1350,2e69c5cac,0.9535886866551834,-0.017581350805656735,-0.3005985907935882,25,11,10,,,,,
1351,2e698c354,0.985023852830312,0.1695041057970823,0.031565289057113866,26,11,8,Exit 14: Bekasi Barat/Pekayon,4.0,4.0,63.62928348909658,42.0
1352,2e6992a84,0.9940309380602825,0.10820679593931495,-0.013920613906805792,26,11,17,Hankam Raya,2.0,4.0,59.38356164383561,280.0
1353,2e698cf94,0.9894597628319398,0.14033944521070243,0.03569618823507318,26,11,13,Arah Bintara/Cilincing/Tanjung Priok/Bogor,2.0,3.0,35.85118376550168,82.0
1354,2e69920d4,0.9853270170136604,0.16955627465945097,-0.019527909938609117,28,11,11,Narogong Raya,7.0,3.0,39.95313415348565,150.0
1355,2e69e8854,0.9879887224896837,-0.07957222509437831,-0.13246337315172202,27,11,3,,,,,
1356,2e699280c,0.9895561060377226,0.14333388754712004,-0.015300643257356895,24,11,1,Wibawa Mukti 2,2.0,3.0,43.49927501208314,76.0
1357,2e69eb644,0.9925326934501654,0.0667161519286372,-0.10211663676598036,26,11,3,,,,,
1358,2e699bdb4,0.9363745712698474,0.34238637524691135,-0.0772931583291221,25,11,7,,,,,
1359,2e6990484,0.9684550458130996,0.24741946416092492,-0.029638370290352694,28,11,17,,,,,
1360,2e69920b4,0.9854125218468891,0.16957098843542312,-0.014416714895838772,26,11,12,Fly Over Simpang Cipendawa,2.0,3.0,60.0896860986547,34.0
1361,2e69e9384,0.9936870590090752,-0.02125268383865809,-0.11015603563831104,24,11,20,Sawangan Raya,7.0,2.0,14.427860696517406,34.0
1362,2e698d354,0.9950079229898537,0.09940800440942582,0.008791009427424246,28,11,17,Jatiwaringin Raya,1.0,2.0,29.609690444145354,83.0
1363,2e68e66cc,0.5790919208465308,0.5686603326503251,-0.5841900147043741,29,11,0,,,,,
1364,2e68e6ee4,0.5832436370960968,0.5899394943638073,-0.5583889798130797,28,11,18,Ciumbuleuit,2.0,3.0,13.106382978723396,37.0
1365,2e698c284,0.9810183298510348,0.18976489142590555,0.03990391557730367,26,11,23,,,,,
1366,2e6992d7c,0.9927689003890795,0.10806941485032986,-0.05225812849849699,28,11,5,,,,,
1367,2e6992154,0.9850787265871263,0.1695135485400715,-0.029749945997238354,24,11,8,,,,,
1368,2e698f044,0.9688617753923385,0.2444779547079455,0.03920956318840465,24,11,5,,,,,
1369,2e69c43cc,0.9590459034380482,-0.009193922136222828,-0.2831014427629272,28,11,20,,,,,
1370,2e68e61cc,0.5730966780792786,0.5594516101376789,-0.598810565612243,26,11,14,,,,,
1371,2e699bea4,0.9338503802658008,0.35087713586558616,-0.06934481093912039,23,11,7,,,,,
1372,2e68e8c14,0.5575795437511779,0.550785887893428,-0.6210796712883755,25,11,18,Cibaduyut Raya,2.0,4.0,53.84615384615385,68.0
1373,2e68e7b2c,0.5638657422989077,0.5909670436243786,-0.5768997989352775,26,11,1,,,,,
1374,2e69894dc,0.976054266276244,0.20379568359827963,0.07606174222730323,28,11,13,Kaliabang,2.0,4.0,47.009966777408636,420.0
1375,2e6992874,0.9895141643836178,0.14332781243900203,-0.01785655805693817,24,11,17,Wibawa Mukti 2,1.0,3.0,13.251670378619156,140.0
1376,2e69ec394,0.9972560553849142,0.022803260170557,-0.07042990361852335,26,11,7,Komjen Pol M Jasin,7.0,2.0,41.94897532413216,70.0
1377,2e698c6e4,0.9852394395510385,0.16057132329900525,0.05933040440753538,27,11,17,,,,,
1378,2e68ef55c,0.5803900604396163,0.5467887688726825,-0.6034645142654161,29,11,15,,,,,
1379,2e698fb3c,0.9701560467585616,0.24175963544895748,0.01869555041679468,28,11,21,Haji Abu Bakar,2.0,4.0,85.09249183895538,68.0
1380,2e699222c,0.9829429144630218,0.18112126749440324,-0.03191102267495176,24,11,6,Haji Djole,2.0,4.0,66.18650492797575,84.0
1381,2e69918ec,0.9794292534341296,0.1984723612851302,-0.036428825445904874,28,11,16,,,,,
1382,2e69c4ecc,0.9576202210086588,-0.057261318281620184,-0.2822847033474863,28,11,17,,,,,
1383,2e68e7cdc,0.5549168037538486,0.5850448820400537,-0.5914303229547437,26,11,16,,,,,
1384,2e698e4a4,0.9723435943579148,0.2331763420267302,0.013293909513909763,23,11,15,,,,,
1385,2e68e8c8c,0.5622961846923736,0.5456681979508212,-0.6213446856821933,26,11,9,,,,,
1386,2e69eb7f4,0.9936174916588646,0.052077860597473644,-0.10006086500293905,28,11,12,N8 Jalan Raya Bogor,6.0,4.0,55.03731343283582,39.0
1387,2e68e8824,0.5562642970297175,0.5727321582094643,-0.6021195120594942,25,11,6,Lengkong Besar,2.0,4.0,70.23426734037666,148.0
